"addi C3 NMR shift","aryl hali C1 NMR","base N1 elec charge","liga C10 NMR shift","y.obs","mu.hat","g(mu.hat)","intercept","addi","aryl","base","liga","addi:aryl","addi:base","addi:liga","aryl:base","aryl:liga","base:liga","addi:aryl:base","addi:aryl:liga","addi:base:liga","aryl:base:liga","addi:aryl:base:liga"
"143.71","133.69","-0.755","139.58","0.03803168","0.09634733","-10.3757566","-7.8169191","-0.5969895"," 5.5041069","-2.2710083","-3.4422929","-0.2653025"," 1.8714051","-2.4723373","-1.3426560","-2.0725796"," 1.5471172"," 1.1085202","-0.1864290","-0.4313127"," 0.7841847","-0.2932638"
"143.07","154.47","-0.784","139.04","0.03747142","0.09833088","-10.1657687","-7.81691913","-3.77121445"," 5.69853001","-0.58174228","-0.51816555","-0.61712996"," 0.82523948","-1.07029772","-0.66890625"," 0.05818914","-0.45653482","-0.14676755"," 0.20418407","-0.28320854","-1.14971077"," 0.12868562"
"145.72","132.85","-0.784","139.04","0.03744544","0.09804149","-10.1958820","-7.81691913","-3.28550249"," 5.82232759","-0.58174228","-0.51816555","-0.44993233","-2.41272317","-0.90821174","-0.06597147"," 0.42880578","-0.45653482","-0.28054079"," 0.09723483"," 0.04700787"," 0.11828353"," 0.06670213"
"151.87","134.48","-0.755","139.15","0.03724807","0.08217901","-12.1677882","-7.8169191"," 2.9452198","-2.8922606","-2.2710083"," 1.4612487"," 0.8267300"," 1.8980836","-0.3456354"," 2.0665711","-2.1405962","-0.9241430","-0.3958360"," 0.3253138","-0.5847372","-2.7549914","-1.5648280"
"142.24","133.69","-0.755","139.04","0.03679919","0.08069913","-12.3910693","-7.81691913","-0.84134113"," 5.50410692","-2.27100831","-0.51816555","-0.10853395","-3.58624327","-0.02851079","-1.34265598"," 0.61688435","-0.24948495","-0.49606375"," 0.01587522","-0.73254241","-0.62111223"," 0.08464567"
"152.44","134.17","-0.784","139.15","0.03678633","0.04210567","-23.7497706"," -7.816919130","  1.356511698","-22.049135813"," -0.581742283","  1.461248710"," -0.119011540"," -0.644610256","  0.252353218"," -3.897578555","  6.702167409","  0.247190800","  0.345436943","  0.007469021","  0.359719738","  0.773577786"," -0.146448367"
"145.72","-332.15","-0.784","139.58","0.03661519","0.08292618","-12.0580751","-7.816919130","-3.285502488"," 7.333484917","-0.581742283","-3.442292936","-0.544633220","-2.412723166"," 0.265647072"," 0.165421925","-0.957933871"," 0.059833833"," 0.102195322","-0.008973369","-0.287539794","-0.653726010"," 0.007328144"
"145.72","134.48","-0.611","139.04","0.03647452","0.07686845","-13.0088595","-7.8169191","-3.2855025","-2.8922606"," 2.8527506","-0.5181656"," 0.3929746"," 1.0197169","-0.9082117","-0.6533144","-1.7645241"," 0.7060198"," 0.2389431","-0.1470473"," 0.2503539","-0.3375121","-0.1461611"
"163.09","139.77","-0.611","139.15","0.03638208","0.03013243","-33.1868389","-7.81691913"," 0.24495780","-3.45266395"," 2.85275059"," 1.46124871","-1.97074230","-3.60084064","-2.96229005"," 0.40721149","-4.37582468"," 0.67695218","-2.44461288","-9.33808105","-0.06833509"," 0.76521089","-3.56486078"
"151.95","134.17","-0.755","140.09","0.03622466","0.04330881","-23.0899899"," -7.81691913","  3.59999277","-22.04913581"," -2.27100831","  2.49920978"," -0.18068000","  0.07392529"," -0.53844766","  5.58170348"," -1.04348975"," -0.37348923"," -0.47152090","  0.09278335"," -0.13586249","  0.04088159"," -0.09793284"
"152.44","134.48","-0.611","139.58","0.03609434","0.06467577","-15.4616954","-7.81691913"," 1.35651170","-2.89226065"," 2.85275059","-3.44229294","-1.12223854","-1.49885982","-0.23180768","-0.65331437"," 0.74554785","-1.60695099"," 0.18676536","-0.11393810"," 0.47028156","-1.75792016"," 0.06294994"
"153.74","139.77","-0.755","139.58","0.03606677","0.1103967","-9.0486027","-7.8169191"," 2.9451635","-3.4526639","-2.2710083","-3.4422929","-1.4331568"," 1.5515521"," 0.8876326","-0.6844243"," 2.8768190"," 1.5471172","-0.1108096","-0.1176441"," 0.3964653"," 0.2156910","-0.1401244"
"153.95","134.17","-0.755","139.58","0.0359779","0.04450882","-22.4674566"," -7.81691913","  2.51688218","-22.04913581"," -2.27100831"," -3.44229294","  0.15706284","  2.06883723","  0.88273662","  5.58170348"," -1.64720984","  1.54711716"," -0.53567131","  0.04864892","  0.56561120","  2.06714915"," -0.14096800"
"143.12","134.17","-0.755","139.04","0.03595206","0.03016235","-33.1539111"," -7.816919130","  0.458551404","-22.049135813"," -2.271008308"," -0.518165553","  0.299318683"," -2.174061414","  0.059031757","  5.581703476"," -4.011467815"," -0.249484951"," -0.241756596","  0.183674832"," -0.262411685"," -0.140507911"," -0.001272103"
"141.82","48.97","-0.784","139.15","0.0356641","0.06573062","-15.2135524"," -7.816919130","-11.953345243","  4.193294947"," -0.581742283","  1.461248710","  0.081192656"," -0.895746352","  1.890021387","  1.156734127"," -1.136428360","  0.247190800"," -0.131062282","  0.028868891"," -1.511837081"," -0.252909647","  0.007886412"
"163.09","134.17","-0.784","139.15","0.03554195","0.02846492","-35.1309629"," -7.8169191","  0.2449578","-22.0491358"," -0.5817423","  1.4612487"," -5.7630054"," -1.8155316"," -2.9622900"," -3.8975786","  6.7021674","  0.2471908"," -3.9261071","  2.0357611"," -0.4421772","  0.7735778","  2.6586205"
"142.24","134.48","-0.784","139.15","0.03551606","0.08960549","-11.1582546","-7.81691913","-0.84134113","-2.89226065","-0.58174228"," 1.46124871","-0.04928146"," 1.79549287","-0.97738132","-1.41325673","-2.14059616"," 0.24719080"," 0.03773451"," 0.07017667"," 0.65250188"," 1.03838285"," 0.25179596"
"148.88","134.17","-0.784","139.15","0.03549284","0.03131303","-31.9355849"," -7.81691913"," -7.41839361","-22.04913581"," -0.58174228","  1.46124871","  0.08014365"," -0.57221366","  0.68639903"," -3.89757856","  6.70216741","  0.24719080","  0.16404917","  0.12490238","  0.06260675","  0.77357779","  0.09811251"
"148.88","154.47","-0.784","139.04","0.03547952","0.06579964","-15.1975942","-7.81691913","-7.41839361"," 5.69853001","-0.58174228","-0.51816555","-0.94850849","-0.57221366","-0.82598378","-0.66890625"," 0.05818914","-0.45653482","-0.26342959"," 0.16555220"," 0.02951971","-1.14971077"," 0.07112268"
"145.72","-339.2","-0.784","139.58","0.03546985","0.09310278","-10.7383148","-7.81691913","-3.28550249"," 7.66218589","-0.58174228","-3.44229294"," 0.02137559","-2.41272317"," 0.26564707"," 0.29312370"," 0.09305297"," 0.05983383"," 0.23239831","-0.35205446","-0.28753979","-1.21567997"," 0.02852207"
"153.74","139.77","-0.784","139.15","0.03542496","0.08386122","-11.9235205","-7.8169191"," 2.9451635","-3.4526639","-0.5817423"," 1.4612487","-1.4331568","-0.6264847","-0.5115473"," 0.2772128","-4.3758247"," 0.2471908"," 0.1974110"," 0.5347427"," 0.1690278"," 0.7880774"," 0.2547434"
"141.82","134.17","-0.611","139.58","0.03525706","0.0238964","-41.8473153"," -7.81691913","-11.95334524","-22.04913581","  2.85275059"," -3.44229294","  0.85489473","  5.45354654"," -0.82899636"," -1.68412492"," -1.64720984"," -1.60695099","  0.34279088"," -0.14046896","  0.88873227"," -1.16381381","  0.09322767"
"151.87","134.17","-0.611","140.09","0.03524318","0.03907328","-25.5929394"," -7.81691913","  2.94521985","-22.04913581","  2.85275059","  2.49920978","  0.47960424"," -1.54113161"," -0.84469160"," -1.68412492"," -1.04348975","  0.22397904","  0.24074770","  0.06915875"," -0.01339492","  0.13988062"," -0.05060221"
"151.67","154.47","-0.755","140.09","0.03510094","0.04646858","-21.5199151"," -7.81691913"," -4.27337735","  5.69853001"," -2.27100831","  2.49920978","  0.07150706","-12.53551398"," -1.13629709","  0.09309991","  0.42203430"," -0.37348923"," -0.48323185"," -0.03821238"," -0.31979504"," -1.00586409"," -0.05058769"
"140.71","127.68","-0.611","140.09","0.03500057","0.03582875","-27.9105460"," -7.81691913","  1.67333197","-32.65891674","  2.85275059","  2.49920978","  0.49670773"," -0.70486488","  1.12556021","  2.87261986","  1.04521244","  0.22397904","  0.27928566"," -0.20094362","  0.82191319"," -0.36031368"," -0.05915841"
"153.74","134.48","-0.611","139.15","0.03498336","0.1618599","-6.0929665","-7.81691913"," 2.94516355","-2.89226065"," 2.85275059"," 1.46124871","-1.59646566","-0.92506749","-0.51154726","-0.65331437","-2.14059616"," 0.67695218","-0.01692713"," 0.74231370"," 0.01339941"," 1.71660855"," 0.05169466"
"143.07","134.48","-0.784","140.09","0.03496971","0.1108919","-9.0078433","-7.8169191","-3.7712145","-2.8922606","-0.5817423"," 2.4992098"," 0.1956996"," 0.8252395"," 1.2610926","-1.4132567"," 3.1595724"," 0.1495102","-0.2131588","-0.5799637"," 0.4797252","-0.1686184","-0.1407584"
"140.71","139.77","-0.784","139.15","0.03468902","0.08440431","-11.8467306","-7.81691913"," 1.67333197","-3.45266395","-0.58174228"," 1.46124871"," 0.32656216","-0.45107105","-0.30206555"," 0.27721283","-4.37582468"," 0.24719080","-0.26756602"," 0.49385821"," 0.20038950"," 0.78807742","-0.06674956"
"143.07","134.17","-0.611","139.58","0.03462173","0.02588666","-38.6299291"," -7.81691913"," -3.77121445","-22.04913581","  2.85275059"," -3.44229294","  0.57718825","  1.93254302"," -0.79460794"," -1.68412492"," -1.64720984"," -1.60695099","  0.60231167"," -0.08391314"," -0.44180090"," -1.16381381"," -0.09273872"
"141.82","154.47","-0.755","140.09","0.0345195","0.04929638","-20.2854628"," -7.81691913","-11.95334524","  5.69853001"," -2.27100831","  2.49920978"," -0.32062358"," -4.55780019"," -0.49013059","  0.09309991","  0.42203430"," -0.37348923","  0.08465033"," -0.05048382"," -0.25586129"," -1.00586409","  0.01253831"
"143.07","139.77","-0.755","139.04","0.03449625","0.04164157","-24.0144659","-7.816919130","-3.771214452","-3.452663949","-2.271008308","-0.518165553"," 0.007004802","-2.757782494","-1.070297723","-0.684424319","-1.600866331","-0.249484951"," 0.152394923"," 0.117058506","-0.011751974","-0.090058253"," 0.003713327"
"142.24","48.97","-0.755","139.04","0.03446957","0.07667806","-13.0411714","-7.81691913","-0.84134113"," 4.19329495","-2.27100831","-0.51816555","-0.15885003","-3.58624327","-0.02851079","-0.41403341"," 0.06372238","-0.24948495","-0.42402980"," 0.02149726","-0.73254241","-0.39821436"," 0.11965719"
"143.71","139.77","-0.784","139.04","0.03434832","0.07233138","-13.8250679","-7.81691913","-0.59698952","-3.45266395","-0.58174228","-0.51816555","-0.03936059"," 0.02844962"," 1.53517762"," 0.27721283","-1.60086633","-0.45653482","-0.48811768","-0.04831587","-0.20322838"," 0.21187971","-0.07488356"
"163.09","139.77","-0.784","139.04","0.03421656","0.07147912","-13.9899351","-7.8169191"," 0.2449578","-3.4526639","-0.5817423","-0.5181656","-1.9707423","-1.8155316"," 0.6895726"," 0.2772128","-1.6008663","-0.4565348"," 0.0193919"," 1.6885223"," 0.1806452"," 0.2118797"," 0.9110485"
"150.81","134.17","-0.755","140.09","0.03420166","0.04672547","-21.4016032"," -7.81691913","  3.64014486","-22.04913581"," -2.27100831","  2.49920978"," -0.17159822","  0.89165812"," -0.18104514","  5.58170348"," -1.04348975"," -0.37348923"," -0.60570924","  0.10603943","  0.47925555","  0.04088159"," -0.12810115"
"153.95","134.17","-0.784","139.58","0.03418731","0.02675097","-37.3818287"," -7.81691913","  2.51688218","-22.04913581"," -0.58174228"," -3.44229294","  0.15706284"," -0.65183349","  0.88273662"," -3.89757856"," -1.64720984","  0.05983383","  0.27606121","  0.04864892"," -0.41580830"," -0.90333534","  0.08280143"
"142.24","139.77","-0.784","139.04","0.03399447","0.07578377","-13.1951136","-7.81691913","-0.84134113","-3.45266395","-0.58174228","-0.51816555","-0.26587951"," 1.79549287","-0.02851079"," 0.27721283","-1.60086633","-0.45653482","-0.03569062"," 0.03703146"," 0.18009751"," 0.21187971","-0.09851392"
"143.71","133.69","-0.784","139.58","0.03383759","0.08739821","-11.4404742","-7.81691913","-0.59698952"," 5.50410692","-0.58174228","-3.44229294","-0.26530246"," 0.02844962","-2.47233728"," 0.72536234","-2.07257955"," 0.05983383","-0.34204608","-0.18642896"," 0.42916324","-0.44507554"," 0.03432359"
"163.09","139.77","-0.611","139.04","0.03382806","0.07013201","-14.2586938","-7.8169191"," 0.2449578","-3.4526639"," 2.8527506","-0.5181656","-1.9707423","-3.6008406"," 0.6895726"," 0.4072115","-1.6008663"," 0.7060198","-2.4446129"," 1.6885223","-0.3312334","-0.1218215"," 1.0101372"
"148.88","125.44","-0.784","139.15","0.03378378","0.0760699","-13.1454664","-7.81691913","-7.41839361"," 1.82448122","-0.58174228"," 1.46124871","-0.60974131","-0.57221366"," 0.68639903","-0.01784351"," 0.27133420"," 0.24719080","-0.29846690"," 0.08461048"," 0.06260675","-0.44815543","-0.01986172"
"153.95","134.17","-0.784","140.09","0.03373624","0.03241838","-30.8466997"," -7.816919130","  2.516882179","-22.049135813"," -0.581742283","  2.499209779","  0.157062838"," -0.651833488"," -0.429392601"," -3.897578555"," -1.043489753","  0.149510189","  0.276061210","  0.141266826","  0.056316410"," -0.180762212","  0.007844746"
"152.98","134.48","-0.611","139.58","0.03352569","0.06483198","-15.4244397","-7.816919130"," 1.326876307","-2.892260649"," 2.852750591","-3.442292936","-1.025601194","-1.904740040","-0.243901198","-0.653314374"," 0.745547846","-1.606950995"," 0.340708391","-0.135101474"," 0.782956806","-1.757920164"," 0.005722533"
"148.88","138.83","-0.784","139.58","0.0334237","0.07278532","-13.7388304","-7.81691913","-7.41839361"," 2.70420383","-0.58174228","-3.44229294","-0.46905607","-0.57221366","-0.15311656"," 1.24400993"," 2.46440257"," 0.05983383","-0.44327151","-0.38252304"," 0.21261390"," 0.90610670","-0.05047237"
"145.72","132.85","-0.784","139.58","0.03339137","0.07794355","-12.8293562","-7.81691913","-3.28550249"," 5.82232759","-0.58174228","-3.44229294","-0.44993233","-2.41272317"," 0.26564707","-0.06597147","-0.10334396"," 0.05983383","-0.28054079","-0.07553180","-0.28753979","-0.20130369"," 0.02617911"
"142.55","134.48","-0.611","139.58","0.03338912","0.05922132","-16.8857982","-7.81691913","-0.53988706","-2.89226065"," 2.85275059","-3.44229294"," 0.03899967","-0.30857345","-0.79568838","-0.65331437"," 0.74554785","-1.60695099","-0.01868568","-0.16509836","-0.55609354","-1.75792016"," 0.03058843"
"151.87","134.17","-0.784","140.09","0.03311094","0.03259877","-30.6760022"," -7.81691913","  2.94521985","-22.04913581"," -0.58174228","  2.49920978","  0.47960424"," -0.35695194"," -0.84469160"," -3.89757856"," -1.04348975","  0.14951019","  0.15091159","  0.06915875"," -0.24059020"," -0.18076221","  0.04224486"
"140.71","139.77","-0.784","139.04","0.03309806","0.07657259","-13.0591409","-7.81691913"," 1.67333197","-3.45266395","-0.58174228","-0.51816555"," 0.32656216","-0.45107105","-0.31152931"," 0.27721283","-1.60086633","-0.45653482","-0.26756602"," 0.13585148","-0.27471694"," 0.21187971"," 0.04779639"
"143.71","132.85","-0.611","139.58","0.03304154","0.08629612","-11.5867592","-7.816919130","-0.596989519"," 5.822327589"," 2.852750591","-3.442292936","-0.531156143","-1.899854692","-2.472337275","-1.123285246","-0.103343959","-1.606950995","-0.017515543","-0.326186035"," 0.002149489","-0.285021134","-0.042134252"
"148.88","125.44","-0.755","139.04","0.03302452","0.06281466","-15.9198199","-7.81691913","-7.41839361"," 1.82448122","-2.27100831","-0.51816555","-0.60974131","-0.13656527","-0.82598378"," 1.57397915"," 1.46519998","-0.24948495"," 0.54779323"," 0.03266500","-0.91462387","-0.50794376","-0.09510898"
"145.72","125.44","-0.784","139.15","0.03292807","0.09272811","-10.7818009","-7.81691913","-3.28550249"," 1.82448122","-0.58174228"," 1.46124871","-0.37911220","-2.41272317"," 0.56681892","-0.01784351"," 0.27133420"," 0.24719080","-0.23369749"," 0.13942679","-0.05950800","-0.44815543","-0.05709780"
"148.88","48.97","-0.755","139.04","0.03280981","0.05980637","-16.7206106","-7.81691913","-7.41839361"," 4.19329495","-2.27100831","-0.51816555"," 0.41320649","-0.13656527","-0.82598378","-0.41403341"," 0.06372238","-0.24948495","-0.32094782"," 0.10586944","-0.91462387","-0.39821436","-0.21236381"
"148.88","125.44","-0.755","139.58","0.03267295","0.05662033","-17.6614943","-7.81691913","-7.41839361"," 1.82448122","-2.27100831","-3.44229294","-0.60974131","-0.13656527","-0.15311656"," 1.57397915","-1.86262597"," 1.54711716"," 0.54779323","-0.23607339"," 0.05092589"," 0.70102469"," 0.03992082"
"141.82","125.44","-0.755","139.15","0.03261582","0.05979431","-16.7239842"," -7.81691913","-11.95334524","  1.82448122"," -2.27100831","  1.46124871"," -0.12734858"," -4.55780019","  1.89002139","  1.57397915","  0.27133420"," -0.92414298","  0.19678046"," -0.04031865","  3.08022387","  0.60412637","  0.06470354"
"143.07","134.17","-0.755","139.15","0.03257715","0.03667271","-27.2682342"," -7.81691913"," -3.77121445","-22.04913581"," -2.27100831","  1.46124871","  0.57718825"," -2.75778249","  0.60381303","  5.58170348","  6.70216741"," -0.92414298"," -0.73861541","  0.06378267","  0.20951408"," -1.96752283"," -0.17131045"
"148.88","134.48","-0.755","139.58","0.03237755","0.05906472","-16.9305691","-7.81691913","-7.41839361","-2.89226065","-2.27100831","-3.44229294","-0.36021695","-0.13656527","-0.15311656"," 2.06657111"," 0.74554785"," 1.54711716"," 0.45886677","-0.55258297"," 0.05092589"," 3.11313381"," 0.13062465"
"139.05","134.48","-0.784","139.58","0.03235819","0.05353221","-18.6803383","-7.816919130"," 0.957787364","-2.892260649","-0.581742283","-3.442292936"," 1.491350458","-2.098598452","-0.997734803","-1.413256731"," 0.745547846"," 0.059833833","-0.008351317","-0.886753106","-0.492840002","-1.355213649"," 0.051105246"
"148.88","134.17","-0.611","139.15","0.03206192","0.04054873","-24.6616853"," -7.81691913"," -7.41839361","-22.04913581","  2.85275059","  1.46124871","  0.08014365","  0.70877893","  0.68639903"," -1.68412492","  6.70216741","  0.67695218","  0.22109175","  0.12490238"," -0.36872705","  1.19394504"," -0.03276443"
"152.44","134.48","-0.755","139.58","0.03169099","0.1249566","-7.9809340","-7.8169191"," 1.3565117","-2.8922606","-2.2710083","-3.4422929","-1.1222385"," 2.1434701","-0.2318077"," 2.0665711"," 0.7455478"," 1.5471172","-0.4793432","-0.1139381","-0.4657324"," 3.1131338","-0.1177447"
"142.24","139.77","-0.755","139.15","0.03167837","0.03721385","-26.8717163","-7.81691913","-0.84134113","-3.45266395","-2.27100831"," 1.46124871","-0.26587951","-3.58624327","-0.97738132","-0.68442432","-4.37582468","-0.92414298"," 0.03971846","-0.02139946","-1.45408529","-1.55328831","-0.14808182"
"148.88","138.83","-0.784","139.04","0.03160194","0.0655890","-15.2464027","-7.81691913","-7.41839361"," 2.70420383","-0.58174228","-0.51816555","-0.46905607","-0.57221366","-0.82598378"," 1.24400993","-0.68296238","-0.45653482","-0.44327151"," 0.10371943"," 0.02951971"," 0.39873418"," 0.05865300"
